class_value,class_name,transformed_feature,original_feature,mean_abs_shap,mean_signed_shap
1,riesgo_vaciado,numeric__solar_radiation_median_w_m2,solar_radiation_median_w_m2,0.010023894,-0.0033310254
1,riesgo_vaciado,numeric__precipitation_mean_l_m2,precipitation_mean_l_m2,0.0022054303,-0.0011781993
1,riesgo_vaciado,numeric__precipitation_max_l_m2,precipitation_max_l_m2,0.0009548283,-0.0003993591
1,riesgo_vaciado,numeric__n_temperature,n_temperature,0.011774731,-0.0111464225
1,riesgo_vaciado,numeric__n_relative_humidity,n_relative_humidity,0.010859706,-0.01020653
1,riesgo_vaciado,numeric__n_precipitation,n_precipitation,0.010116958,-0.0096088145
1,riesgo_vaciado,numeric__hour,hour,0.046037856,-0.0075151455
1,riesgo_vaciado,numeric__day_of_week,day_of_week,0.010497077,-0.0033419384
1,riesgo_vaciado,numeric__month,month,0.016893832,0.016525423
1,riesgo_vaciado,numeric__week_of_year,week_of_year,0.017591955,-0.0030180754
1,riesgo_vaciado,numeric__occupancy_ratio_lag_1h,occupancy_ratio_lag_1h,0.033152465,0.012834325
1,riesgo_vaciado,numeric__occupancy_ratio_lag_2h,occupancy_ratio_lag_2h,0.019733405,0.006323002
1,riesgo_vaciado,numeric__occupancy_ratio_lag_24h,occupancy_ratio_lag_24h,0.019913992,0.00014071428
1,riesgo_vaciado,numeric__bikes_available_lag_1h,bikes_available_lag_1h,0.032278545,0.018079327
1,riesgo_vaciado,numeric__bikes_available_lag_2h,bikes_available_lag_2h,0.013696838,0.004498888
1,riesgo_vaciado,numeric__bikes_available_lag_24h,bikes_available_lag_24h,0.0060545923,0.0020303302
1,riesgo_vaciado,numeric__net_flow_lag_1h,net_flow_lag_1h,0.008895669,-0.0058108387
1,riesgo_vaciado,numeric__net_flow_lag_2h,net_flow_lag_2h,0.004453617,-0.0017242201
1,riesgo_vaciado,numeric__net_flow_lag_24h,net_flow_lag_24h,0.037823193,-0.016665839
1,riesgo_vaciado,numeric__departures_count_lag_1h,departures_count_lag_1h,0.023986125,-0.009548034
1,riesgo_vaciado,numeric__departures_count_lag_2h,departures_count_lag_2h,0.0029971176,-0.0012421383
1,riesgo_vaciado,numeric__departures_count_lag_24h,departures_count_lag_24h,0.022875959,-0.011894435
1,riesgo_vaciado,numeric__arrivals_count_lag_1h,arrivals_count_lag_1h,0.022009037,-0.0028678656
1,riesgo_vaciado,numeric__arrivals_count_lag_2h,arrivals_count_lag_2h,0.0024184035,-3.111591e-05
1,riesgo_vaciado,numeric__arrivals_count_lag_24h,arrivals_count_lag_24h,0.01728233,0.0021231638
1,riesgo_vaciado,numeric__occupancy_ratio_mean_previous_3h,occupancy_ratio_mean_previous_3h,0.032906745,0.016979694
1,riesgo_vaciado,numeric__occupancy_ratio_mean_previous_24h,occupancy_ratio_mean_previous_24h,0.15230465,0.01776504
1,riesgo_vaciado,numeric__net_flow_mean_previous_3h,net_flow_mean_previous_3h,0.023243861,-0.009163297
1,riesgo_vaciado,numeric__net_flow_mean_previous_24h,net_flow_mean_previous_24h,0.008909026,0.0019058711
1,riesgo_vaciado,numeric__departures_count_mean_previous_3h,departures_count_mean_previous_3h,0.008109945,-0.0042560482
1,riesgo_vaciado,numeric__departures_count_mean_previous_24h,departures_count_mean_previous_24h,0.014282561,-0.008499962
1,riesgo_vaciado,numeric__arrivals_count_mean_previous_3h,arrivals_count_mean_previous_3h,0.0066619436,0.00043167305
1,riesgo_vaciado,numeric__arrivals_count_mean_previous_24h,arrivals_count_mean_previous_24h,0.026905915,-0.015363696
1,riesgo_vaciado,numeric__missingindicator_uv_radiation_median_mw_m2,uv_radiation_median_mw_m2,0.000702384,-0.00058338576
1,riesgo_vaciado,numeric__missingindicator_wind_speed_median_m_s,wind_speed_median_m_s,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_wind_direction_sin_mean,wind_direction_sin_mean,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_wind_direction_cos_mean,wind_direction_cos_mean,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_temperature_median_c,temperature_median_c,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_relative_humidity_median_pct,relative_humidity_median_pct,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_barometric_pressure_median_mb,barometric_pressure_median_mb,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_solar_radiation_median_w_m2,solar_radiation_median_w_m2,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_precipitation_mean_l_m2,precipitation_mean_l_m2,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_precipitation_max_l_m2,precipitation_max_l_m2,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_n_temperature,n_temperature,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_n_relative_humidity,n_relative_humidity,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_n_precipitation,n_precipitation,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_occupancy_ratio_lag_1h,occupancy_ratio_lag_1h,1.8021181e-05,-7.454865e-06
1,riesgo_vaciado,numeric__missingindicator_occupancy_ratio_lag_2h,occupancy_ratio_lag_2h,2.582391e-05,-1.7688228e-05
1,riesgo_vaciado,numeric__missingindicator_occupancy_ratio_lag_24h,occupancy_ratio_lag_24h,0.0007845125,-0.00021980033
1,riesgo_vaciado,numeric__missingindicator_bikes_available_lag_1h,bikes_available_lag_1h,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_bikes_available_lag_2h,bikes_available_lag_2h,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_bikes_available_lag_24h,bikes_available_lag_24h,1.7847266e-05,1.5168416e-06
1,riesgo_vaciado,numeric__missingindicator_net_flow_lag_1h,net_flow_lag_1h,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_net_flow_lag_2h,net_flow_lag_2h,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_net_flow_lag_24h,net_flow_lag_24h,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_departures_count_lag_1h,departures_count_lag_1h,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_departures_count_lag_2h,departures_count_lag_2h,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_departures_count_lag_24h,departures_count_lag_24h,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_arrivals_count_lag_1h,arrivals_count_lag_1h,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_arrivals_count_lag_2h,arrivals_count_lag_2h,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_arrivals_count_lag_24h,arrivals_count_lag_24h,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_occupancy_ratio_mean_previous_3h,occupancy_ratio_mean_previous_3h,7.0397786e-05,-2.927905e-05
1,riesgo_vaciado,numeric__missingindicator_occupancy_ratio_mean_previous_24h,occupancy_ratio_mean_previous_24h,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_net_flow_mean_previous_3h,net_flow_mean_previous_3h,6.076451e-06,-1.9085462e-06
1,riesgo_vaciado,numeric__missingindicator_net_flow_mean_previous_24h,net_flow_mean_previous_24h,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_departures_count_mean_previous_3h,departures_count_mean_previous_3h,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_departures_count_mean_previous_24h,departures_count_mean_previous_24h,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_arrivals_count_mean_previous_3h,arrivals_count_mean_previous_3h,0.0,0.0
1,riesgo_vaciado,numeric__missingindicator_arrivals_count_mean_previous_24h,arrivals_count_mean_previous_24h,0.0,0.0
1,riesgo_vaciado,categorical__station_id_1,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_2,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_3,station_id,0.00046994444,-0.00014157801
1,riesgo_vaciado,categorical__station_id_4,station_id,0.0002036187,8.302687e-05
1,riesgo_vaciado,categorical__station_id_5,station_id,0.00020319012,-1.8012637e-05
1,riesgo_vaciado,categorical__station_id_6,station_id,5.288583e-05,-5.401787e-06
1,riesgo_vaciado,categorical__station_id_7,station_id,1.5970618e-05,5.7349115e-07
1,riesgo_vaciado,categorical__station_id_8,station_id,0.0001367594,-2.5373658e-05
1,riesgo_vaciado,categorical__station_id_9,station_id,0.00032422415,-6.430703e-05
1,riesgo_vaciado,categorical__station_id_10,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_11,station_id,0.0009005994,-0.00010917585
1,riesgo_vaciado,categorical__station_id_12,station_id,0.0008551009,-0.00021982372
1,riesgo_vaciado,categorical__station_id_13,station_id,3.5533638e-05,5.091886e-06
1,riesgo_vaciado,categorical__station_id_14,station_id,1.7034028e-05,-5.468187e-07
1,riesgo_vaciado,categorical__station_id_15,station_id,0.000108813954,7.9719675e-06
1,riesgo_vaciado,categorical__station_id_16,station_id,5.5915927e-05,-2.4408251e-05
1,riesgo_vaciado,categorical__station_id_17,station_id,3.4470762e-05,-7.925085e-06
1,riesgo_vaciado,categorical__station_id_18,station_id,0.00071233115,-0.00023028495
1,riesgo_vaciado,categorical__station_id_19,station_id,5.6719353e-05,-1.3603506e-05
1,riesgo_vaciado,categorical__station_id_20,station_id,1.3951845e-05,4.4545345e-06
1,riesgo_vaciado,categorical__station_id_21,station_id,0.00011207976,2.4742427e-05
1,riesgo_vaciado,categorical__station_id_23,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_24,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_25,station_id,1.0675407e-05,-1.7761042e-07
1,riesgo_vaciado,categorical__station_id_26,station_id,6.8828035e-06,-2.486316e-06
1,riesgo_vaciado,categorical__station_id_27,station_id,0.00019834709,-9.27356e-05
1,riesgo_vaciado,categorical__station_id_28,station_id,0.00015714418,7.258305e-05
1,riesgo_vaciado,categorical__station_id_29,station_id,8.588897e-06,-3.3968367e-06
1,riesgo_vaciado,categorical__station_id_30,station_id,0.00029702662,-0.00013734943
1,riesgo_vaciado,categorical__station_id_31,station_id,0.00017693621,4.930616e-05
1,riesgo_vaciado,categorical__station_id_32,station_id,6.5098866e-05,-1.5901105e-05
1,riesgo_vaciado,categorical__station_id_33,station_id,1.5084991e-05,4.226634e-06
1,riesgo_vaciado,categorical__station_id_34,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_35,station_id,3.953345e-06,8.393251e-07
1,riesgo_vaciado,categorical__station_id_36,station_id,1.738961e-05,-3.070856e-06
1,riesgo_vaciado,categorical__station_id_37,station_id,0.0005407858,2.2891014e-05
1,riesgo_vaciado,categorical__station_id_38,station_id,0.00024408777,8.92996e-06
1,riesgo_vaciado,categorical__station_id_39,station_id,0.00021939121,-5.4324482e-05
1,riesgo_vaciado,categorical__station_id_40,station_id,7.994707e-06,-2.0484722e-06
1,riesgo_vaciado,categorical__station_id_41,station_id,0.00026945496,-4.1664825e-05
1,riesgo_vaciado,categorical__station_id_42,station_id,0.00028759876,4.6989426e-05
1,riesgo_vaciado,categorical__station_id_43,station_id,8.184911e-05,-2.8152672e-05
1,riesgo_vaciado,categorical__station_id_44,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_45,station_id,1.1909698e-05,6.4414354e-07
1,riesgo_vaciado,categorical__station_id_46,station_id,4.5928435e-05,-2.5561738e-05
1,riesgo_vaciado,categorical__station_id_47,station_id,0.00020447253,-5.5788656e-05
1,riesgo_vaciado,categorical__station_id_48,station_id,0.00019717125,-6.6799075e-05
1,riesgo_vaciado,categorical__station_id_49,station_id,6.860743e-05,-2.3959252e-05
1,riesgo_vaciado,categorical__station_id_50,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_51,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_52,station_id,1.5756837e-05,-8.972825e-06
1,riesgo_vaciado,categorical__station_id_53,station_id,0.00034612947,-9.488926e-05
1,riesgo_vaciado,categorical__station_id_54,station_id,1.1082199e-05,-6.195829e-06
1,riesgo_vaciado,categorical__station_id_55,station_id,9.689901e-05,3.053909e-05
1,riesgo_vaciado,categorical__station_id_56,station_id,0.00045164351,-0.00010572769
1,riesgo_vaciado,categorical__station_id_57,station_id,8.059004e-06,-7.4281996e-07
1,riesgo_vaciado,categorical__station_id_58,station_id,3.3081305e-05,-1.2756679e-05
1,riesgo_vaciado,categorical__station_id_59,station_id,1.1391606e-05,-1.4606597e-07
1,riesgo_vaciado,categorical__station_id_60,station_id,7.628092e-06,-3.6874537e-06
1,riesgo_vaciado,categorical__station_id_61,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_62,station_id,1.2870505e-05,-7.177541e-06
1,riesgo_vaciado,categorical__station_id_63,station_id,0.001131893,-0.00022681276
1,riesgo_vaciado,categorical__station_id_64,station_id,0.00023633381,-2.5203888e-05
1,riesgo_vaciado,categorical__station_id_65,station_id,1.0860921e-05,-8.306947e-06
1,riesgo_vaciado,categorical__station_id_66,station_id,2.2663105e-06,-1.2829503e-06
1,riesgo_vaciado,categorical__station_id_67,station_id,2.7447295e-05,9.441346e-06
1,riesgo_vaciado,categorical__station_id_69,station_id,0.00022335787,-4.8023612e-05
1,riesgo_vaciado,categorical__station_id_71,station_id,1.2586896e-05,3.46214e-06
1,riesgo_vaciado,categorical__station_id_72,station_id,0.00013852728,-2.173881e-05
1,riesgo_vaciado,categorical__station_id_73,station_id,1.0604315e-05,3.6157446e-06
1,riesgo_vaciado,categorical__station_id_74,station_id,4.020664e-06,-1.8739437e-06
1,riesgo_vaciado,categorical__station_id_75,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_76,station_id,1.192624e-05,-1.2425475e-07
1,riesgo_vaciado,categorical__station_id_77,station_id,0.00018438903,8.423387e-06
1,riesgo_vaciado,categorical__station_id_78,station_id,0.0004491347,-5.0631654e-05
1,riesgo_vaciado,categorical__station_id_79,station_id,4.6153902e-05,-1.3534914e-05
1,riesgo_vaciado,categorical__station_id_80,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_81,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_82,station_id,0.0005586396,-0.00036973305
1,riesgo_vaciado,categorical__station_id_83,station_id,3.4784185e-05,-1.3680657e-05
1,riesgo_vaciado,categorical__station_id_84,station_id,0.00038661773,-1.2312289e-05
1,riesgo_vaciado,categorical__station_id_85,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_86,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_87,station_id,0.00019629524,-3.2380955e-05
1,riesgo_vaciado,categorical__station_id_88,station_id,2.6090959e-06,1.0969445e-06
1,riesgo_vaciado,categorical__station_id_89,station_id,0.00022739223,-0.00019105844
1,riesgo_vaciado,categorical__station_id_90,station_id,4.9496626e-05,2.9497062e-06
1,riesgo_vaciado,categorical__station_id_91,station_id,3.387379e-05,-1.2273976e-05
1,riesgo_vaciado,categorical__station_id_92,station_id,0.00081964757,-1.6453303e-05
1,riesgo_vaciado,categorical__station_id_93,station_id,0.00013101776,1.3150415e-06
1,riesgo_vaciado,categorical__station_id_94,station_id,1.3342774e-05,-7.898183e-06
1,riesgo_vaciado,categorical__station_id_95,station_id,1.622538e-06,-9.3577836e-07
1,riesgo_vaciado,categorical__station_id_96,station_id,0.00011643441,1.5649654e-05
1,riesgo_vaciado,categorical__station_id_97,station_id,0.00024725994,-0.00010863592
1,riesgo_vaciado,categorical__station_id_98,station_id,0.00070466154,-6.508283e-05
1,riesgo_vaciado,categorical__station_id_99,station_id,0.0002346353,-7.7171775e-05
1,riesgo_vaciado,categorical__station_id_100,station_id,0.00033729116,-3.728654e-05
1,riesgo_vaciado,categorical__station_id_101,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_102,station_id,1.3284668e-05,-5.579311e-07
1,riesgo_vaciado,categorical__station_id_103,station_id,3.962943e-05,-2.1062206e-05
1,riesgo_vaciado,categorical__station_id_104,station_id,1.7791455e-05,-6.992825e-06
1,riesgo_vaciado,categorical__station_id_105,station_id,2.346527e-05,9.053124e-06
1,riesgo_vaciado,categorical__station_id_106,station_id,2.999669e-05,3.219375e-06
1,riesgo_vaciado,categorical__station_id_107,station_id,0.00012418145,-5.0791066e-05
1,riesgo_vaciado,categorical__station_id_108,station_id,0.00044907664,4.957981e-05
1,riesgo_vaciado,categorical__station_id_109,station_id,0.00027865573,-1.9109004e-05
1,riesgo_vaciado,categorical__station_id_110,station_id,0.0001604133,-3.8875012e-05
1,riesgo_vaciado,categorical__station_id_111,station_id,5.3819516e-05,-3.462858e-05
1,riesgo_vaciado,categorical__station_id_112,station_id,2.4752649e-06,-5.686152e-07
1,riesgo_vaciado,categorical__station_id_113,station_id,0.00021101588,-1.4044188e-05
1,riesgo_vaciado,categorical__station_id_114,station_id,0.00013904528,-6.0122275e-05
1,riesgo_vaciado,categorical__station_id_115,station_id,0.00013091933,-6.998883e-05
1,riesgo_vaciado,categorical__station_id_116,station_id,9.387676e-06,2.7483245e-06
1,riesgo_vaciado,categorical__station_id_117,station_id,3.123476e-06,4.6646034e-07
1,riesgo_vaciado,categorical__station_id_118,station_id,0.00011822878,3.575021e-05
1,riesgo_vaciado,categorical__station_id_119,station_id,5.7384917e-05,1.483628e-06
1,riesgo_vaciado,categorical__station_id_120,station_id,0.0002714318,2.7070673e-05
1,riesgo_vaciado,categorical__station_id_121,station_id,0.00021465699,-1.0767917e-05
1,riesgo_vaciado,categorical__station_id_122,station_id,1.5824397e-05,4.361183e-06
1,riesgo_vaciado,categorical__station_id_123,station_id,0.00016808709,-3.345487e-05
1,riesgo_vaciado,categorical__station_id_124,station_id,1.8961675e-05,-6.997191e-06
1,riesgo_vaciado,categorical__station_id_125,station_id,0.0001410509,1.4039899e-05
1,riesgo_vaciado,categorical__station_id_126,station_id,0.00015770855,-9.515316e-05
1,riesgo_vaciado,categorical__station_id_127,station_id,0.0008211479,-0.0001642213
1,riesgo_vaciado,categorical__station_id_128,station_id,0.00084561406,-0.0003250584
1,riesgo_vaciado,categorical__station_id_129,station_id,0.0007197124,-3.994687e-05
1,riesgo_vaciado,categorical__station_id_130,station_id,3.9894853e-06,-9.659499e-07
1,riesgo_vaciado,categorical__station_id_131,station_id,4.8288653e-05,1.0372742e-05
1,riesgo_vaciado,categorical__station_id_132,station_id,0.00073448743,-0.00037090108
1,riesgo_vaciado,categorical__station_id_133,station_id,0.0004385308,-0.000112687456
1,riesgo_vaciado,categorical__station_id_134,station_id,0.0001921527,-9.762005e-06
1,riesgo_vaciado,categorical__station_id_135,station_id,0.0001496776,-7.453076e-05
1,riesgo_vaciado,categorical__station_id_136,station_id,1.591233e-06,7.9860195e-07
1,riesgo_vaciado,categorical__station_id_137,station_id,0.00018905668,5.4767806e-05
1,riesgo_vaciado,categorical__station_id_138,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_139,station_id,7.4065494e-05,-2.5808153e-05
1,riesgo_vaciado,categorical__station_id_140,station_id,0.00024456903,-9.5816125e-05
1,riesgo_vaciado,categorical__station_id_141,station_id,3.9074016e-06,-4.1355267e-07
1,riesgo_vaciado,categorical__station_id_142,station_id,0.00032063387,-0.00021363584
1,riesgo_vaciado,categorical__station_id_143,station_id,0.0005572372,3.2790056e-05
1,riesgo_vaciado,categorical__station_id_144,station_id,1.9360637e-06,-1.0642568e-06
1,riesgo_vaciado,categorical__station_id_145,station_id,0.0003968548,-8.915952e-05
1,riesgo_vaciado,categorical__station_id_146,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_147,station_id,3.7933838e-05,-5.548772e-06
1,riesgo_vaciado,categorical__station_id_148,station_id,0.00016094891,3.4488694e-05
1,riesgo_vaciado,categorical__station_id_149,station_id,0.0007653675,-0.0003206981
1,riesgo_vaciado,categorical__station_id_150,station_id,0.000114185335,-4.9615825e-05
1,riesgo_vaciado,categorical__station_id_151,station_id,0.00012373712,4.4262282e-07
1,riesgo_vaciado,categorical__station_id_152,station_id,2.1464424e-05,-1.6373024e-06
1,riesgo_vaciado,categorical__station_id_153,station_id,1.9092506e-05,1.06694415e-05
1,riesgo_vaciado,categorical__station_id_154,station_id,0.00094060396,-0.00012275658
1,riesgo_vaciado,categorical__station_id_155,station_id,1.1608228e-05,5.556748e-06
1,riesgo_vaciado,categorical__station_id_156,station_id,4.6831436e-05,1.4014105e-05
1,riesgo_vaciado,categorical__station_id_157,station_id,0.00052329537,-5.4748212e-05
1,riesgo_vaciado,categorical__station_id_158,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_159,station_id,2.3393855e-05,-3.9835677e-06
1,riesgo_vaciado,categorical__station_id_160,station_id,1.7142156e-05,8.214831e-06
1,riesgo_vaciado,categorical__station_id_161,station_id,0.00014921304,-3.613942e-05
1,riesgo_vaciado,categorical__station_id_162,station_id,0.000539002,-0.0001287575
1,riesgo_vaciado,categorical__station_id_163,station_id,7.16996e-05,-9.025339e-06
1,riesgo_vaciado,categorical__station_id_164,station_id,2.4563291e-05,-3.781433e-06
1,riesgo_vaciado,categorical__station_id_165,station_id,5.4071064e-05,-2.1424123e-06
1,riesgo_vaciado,categorical__station_id_166,station_id,1.0500217e-05,-2.950173e-06
1,riesgo_vaciado,categorical__station_id_167,station_id,0.00025793983,-9.017038e-05
1,riesgo_vaciado,categorical__station_id_168,station_id,4.5061286e-05,-2.7269602e-05
1,riesgo_vaciado,categorical__station_id_169,station_id,6.6063485e-06,1.8583066e-06
1,riesgo_vaciado,categorical__station_id_170,station_id,3.3871172e-05,-1.4703091e-05
1,riesgo_vaciado,categorical__station_id_171,station_id,8.967758e-05,-3.619929e-05
1,riesgo_vaciado,categorical__station_id_172,station_id,0.00014811118,2.5336289e-05
1,riesgo_vaciado,categorical__station_id_173,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_174,station_id,4.5579116e-05,5.1701436e-06
1,riesgo_vaciado,categorical__station_id_175,station_id,5.119202e-06,-2.5513261e-06
1,riesgo_vaciado,categorical__station_id_176,station_id,7.3414274e-05,-3.3377328e-05
1,riesgo_vaciado,categorical__station_id_177,station_id,0.00036970497,-0.00018337363
1,riesgo_vaciado,categorical__station_id_178,station_id,0.0003858017,-9.965111e-05
1,riesgo_vaciado,categorical__station_id_179,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_180,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_181,station_id,6.404687e-06,-1.8875384e-06
1,riesgo_vaciado,categorical__station_id_182,station_id,0.00069116626,-0.00034885618
1,riesgo_vaciado,categorical__station_id_183,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_184,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_185,station_id,0.00033403691,-0.00023284456
1,riesgo_vaciado,categorical__station_id_186,station_id,1.877028e-05,8.9218875e-06
1,riesgo_vaciado,categorical__station_id_187,station_id,4.6734138e-05,1.5904929e-05
1,riesgo_vaciado,categorical__station_id_188,station_id,1.5882926e-05,-6.4958017e-06
1,riesgo_vaciado,categorical__station_id_189,station_id,1.5061919e-05,1.9633487e-07
1,riesgo_vaciado,categorical__station_id_190,station_id,0.00014431885,2.223176e-06
1,riesgo_vaciado,categorical__station_id_191,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_192,station_id,0.0002919025,-0.00010121236
1,riesgo_vaciado,categorical__station_id_193,station_id,0.00011082243,-3.721933e-05
1,riesgo_vaciado,categorical__station_id_194,station_id,1.2315453e-05,-2.7622295e-06
1,riesgo_vaciado,categorical__station_id_195,station_id,0.000110786896,1.8408919e-05
1,riesgo_vaciado,categorical__station_id_196,station_id,3.43578e-05,2.1859127e-07
1,riesgo_vaciado,categorical__station_id_197,station_id,7.755959e-05,-1.044619e-05
1,riesgo_vaciado,categorical__station_id_198,station_id,3.0988715e-05,-2.3584962e-06
1,riesgo_vaciado,categorical__station_id_199,station_id,3.392849e-05,6.8865033e-06
1,riesgo_vaciado,categorical__station_id_200,station_id,0.00010201689,-4.0923267e-05
1,riesgo_vaciado,categorical__station_id_201,station_id,1.75859e-05,8.1633325e-06
1,riesgo_vaciado,categorical__station_id_202,station_id,7.991963e-05,-1.1433768e-05
1,riesgo_vaciado,categorical__station_id_203,station_id,0.0003088895,2.9508024e-05
1,riesgo_vaciado,categorical__station_id_204,station_id,2.4319892e-05,-3.0990745e-06
1,riesgo_vaciado,categorical__station_id_205,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_206,station_id,0.00012209009,2.6764843e-05
1,riesgo_vaciado,categorical__station_id_207,station_id,1.0803455e-05,-8.160734e-06
1,riesgo_vaciado,categorical__station_id_208,station_id,0.0002655313,2.76784e-05
1,riesgo_vaciado,categorical__station_id_209,station_id,2.0487902e-05,-4.600481e-06
1,riesgo_vaciado,categorical__station_id_210,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_211,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_212,station_id,0.00044459346,-0.00011421781
1,riesgo_vaciado,categorical__station_id_213,station_id,0.00067891035,-7.2874664e-06
1,riesgo_vaciado,categorical__station_id_214,station_id,6.3558145e-05,-1.7843064e-05
1,riesgo_vaciado,categorical__station_id_215,station_id,3.791397e-05,1.2854428e-05
1,riesgo_vaciado,categorical__station_id_216,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_217,station_id,5.9743652e-05,-7.1420745e-06
1,riesgo_vaciado,categorical__station_id_218,station_id,2.1489359e-05,-1.5761997e-06
1,riesgo_vaciado,categorical__station_id_219,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_220,station_id,0.00067124184,-0.00049780565
1,riesgo_vaciado,categorical__station_id_221,station_id,0.0015737171,-0.0013491021
1,riesgo_vaciado,categorical__station_id_222,station_id,0.0005665759,8.938071e-05
1,riesgo_vaciado,categorical__station_id_223,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_224,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_225,station_id,1.5594916e-05,1.322445e-06
1,riesgo_vaciado,categorical__station_id_226,station_id,0.00083684834,-0.00062219746
1,riesgo_vaciado,categorical__station_id_227,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_228,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_229,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_230,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_231,station_id,5.0792725e-05,-2.9348244e-05
1,riesgo_vaciado,categorical__station_id_232,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_233,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_234,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_235,station_id,0.0012308083,-0.00094631314
1,riesgo_vaciado,categorical__station_id_236,station_id,1.6238163e-06,-2.053738e-07
1,riesgo_vaciado,categorical__station_id_237,station_id,6.0409548e-06,-2.243744e-07
1,riesgo_vaciado,categorical__station_id_238,station_id,0.00043741273,-0.00013872293
1,riesgo_vaciado,categorical__station_id_239,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_240,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_241,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_242,station_id,4.6191017e-05,-2.37779e-05
1,riesgo_vaciado,categorical__station_id_243,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_244,station_id,3.329686e-05,2.6643468e-06
1,riesgo_vaciado,categorical__station_id_245,station_id,7.4275245e-05,1.5921294e-05
1,riesgo_vaciado,categorical__station_id_246,station_id,4.82346e-05,1.8891516e-05
1,riesgo_vaciado,categorical__station_id_247,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_248,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_249,station_id,0.0,0.0
