model,fecha_hora_local,station_id,risk_class_1h,prediction,is_error,confidence,probability_0,probability_1,probability_2,station_number,station_name,address,latitude,longitude,capacity,bikes_available,docks_available,reservations_count,occupancy_ratio,wind_speed_median_m_s,temperature_median_c,relative_humidity_median_pct,precipitation_mean_l_m2,tipo_dia,net_flow_lag_1h,departures_count_lag_1h,arrivals_count_lag_1h,month,hour,is_false_negative_empty,is_false_negative_full,is_critical_false_negative,real_risk_name,predicted_name
xgboost_refined,2022-11-05 04:00:00,1,1,0,True,0.66526943,0.66526943,0.33447713,0.0002534117,1a,Puerta del Sol A,Puerta del Sol nº 1,40.4172137,-3.7018341,30,4,26,0,0.133333,0.505,6.6,76.0,0.0,sabado,-1.0,3.0,2.0,2022-11,4,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-06 02:00:00,1,1,0,True,0.95531285,0.95531285,0.044566482,0.00012066201,1a,Puerta del Sol A,Puerta del Sol nº 1,40.4172137,-3.7018341,30,6,23,0,0.2,0.525,7.9,74.0,0.0,domingo,0.0,0.0,0.0,2022-11,2,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-06 17:00:00,1,1,0,True,0.8870716,0.8870716,0.112714335,0.00021399464,1a,Puerta del Sol A,Puerta del Sol nº 1,40.4172137,-3.7018341,30,5,24,0,0.166667,0.975,20.4,37.0,0.0,domingo,1.0,1.0,2.0,2022-11,17,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-06 20:00:00,1,1,0,True,0.9158115,0.9158115,0.08375171,0.00043676005,1a,Puerta del Sol A,Puerta del Sol nº 1,40.4172137,-3.7018341,30,7,22,0,0.233333,0.545,15.5,52.0,0.0,domingo,3.0,1.0,4.0,2022-11,20,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-07 08:00:00,1,1,0,True,0.82623607,0.82623607,0.17324542,0.0005185131,1a,Puerta del Sol A,Puerta del Sol nº 1,40.4172137,-3.7018341,30,2,26,1,0.066667,0.495,7.6,81.0,0.0,laborable,1.0,0.0,1.0,2022-11,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-13 05:00:00,1,1,0,True,0.9080445,0.9080445,0.09178445,0.00017103052,1a,Puerta del Sol A,Puerta del Sol nº 1,40.4172137,-3.7018341,30,5,24,0,0.166667,0.515,11.3,86.0,0.0,domingo,-3.0,3.0,0.0,2022-11,5,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-14 00:00:00,1,1,0,True,0.8953982,0.8953982,0.10445897,0.00014286277,1a,Puerta del Sol A,Puerta del Sol nº 1,40.4172137,-3.7018341,30,6,23,0,0.2,0.47,11.7,89.0,0.0,laborable,1.0,1.0,2.0,2022-11,0,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-14 08:00:00,1,1,0,True,0.60709816,0.60709816,0.3921695,0.0007323319,1a,Puerta del Sol A,Puerta del Sol nº 1,40.4172137,-3.7018341,30,3,23,2,0.1,0.555,10.4,92.0,0.02,laborable,1.0,0.0,1.0,2022-11,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-21 00:00:00,1,1,0,True,0.9150191,0.9150191,0.08481805,0.00016279839,1a,Puerta del Sol A,Puerta del Sol nº 1,40.4172137,-3.7018341,30,5,24,0,0.166667,1.75,11.6,91.0,0.0,laborable,0.0,1.0,1.0,2022-11,0,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-21 22:00:00,1,1,0,True,0.6069905,0.6069905,0.3927582,0.00025131993,1a,Puerta del Sol A,Puerta del Sol nº 1,40.4172137,-3.7018341,30,4,24,0,0.133333,2.39,7.8,67.0,0.0,laborable,-1.0,2.0,1.0,2022-11,22,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-23 20:00:00,1,1,0,True,0.80454713,0.80454713,0.19495672,0.0004961816,1a,Puerta del Sol A,Puerta del Sol nº 1,40.4172137,-3.7018341,30,8,22,0,0.266667,0.955,13.8,92.0,0.0,laborable,-1.0,4.0,3.0,2022-11,20,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-25 00:00:00,1,1,0,True,0.99606776,0.99606776,0.0005035452,0.0034286818,1a,Puerta del Sol A,Puerta del Sol nº 1,40.4172137,-3.7018341,30,20,9,0,0.666667,0.85,12.4,98.0,1.42,laborable,0.0,0.0,0.0,2022-11,0,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-26 06:00:00,1,1,0,True,0.9967728,0.9967728,0.003073216,0.00015396532,1a,Puerta del Sol A,Puerta del Sol nº 1,40.4172137,-3.7018341,30,11,19,0,0.366667,0.505,4.2,83.0,0.0,sabado,0.0,0.0,0.0,2022-11,6,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-27 03:00:00,1,1,0,True,0.9501139,0.9501139,0.049532607,0.0003534917,1a,Puerta del Sol A,Puerta del Sol nº 1,40.4172137,-3.7018341,30,8,21,0,0.266667,0.515,5.5,83.0,0.0,domingo,-3.0,5.0,2.0,2022-11,3,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-01 05:00:00,10,1,0,True,0.6941507,0.6941507,0.30556467,0.0002846367,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,3,17,0,0.125,0.495,14.3,88.0,0.0,festivo,-1.0,2.0,1.0,2022-11,5,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-02 06:00:00,10,1,0,True,0.8945585,0.8945585,0.10520698,0.00023451347,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,4,18,0,0.166667,0.495,12.2,78.0,0.0,laborable,0.0,0.0,0.0,2022-11,6,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-02 08:00:00,10,1,0,True,0.5169144,0.5169144,0.4827446,0.0003410023,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,3,18,0,0.125,0.52,11.2,84.0,0.0,laborable,-2.0,4.0,2.0,2022-11,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-02 11:00:00,10,1,0,True,0.6280649,0.6280649,0.3714815,0.0004536035,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,3,17,0,0.125,0.865,15.9,67.0,0.0,laborable,0.0,4.0,4.0,2022-11,11,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-02 12:00:00,10,1,0,True,0.53257924,0.53257924,0.46697128,0.0004494591,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,2,18,0,0.083333,1.08,17.3,62.0,0.0,laborable,0.0,2.0,2.0,2022-11,12,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-05 05:00:00,10,1,0,True,0.93284386,0.93284386,0.0669879,0.00016817421,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,4,19,0,0.166667,0.565,5.9,78.0,0.0,sabado,1.0,0.0,1.0,2022-11,5,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-07 18:00:00,10,1,0,True,0.8858004,0.8858004,0.11380179,0.00039781246,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,4,20,0,0.166667,0.59,17.9,45.0,0.0,laborable,1.0,5.0,6.0,2022-11,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-08 06:00:00,10,1,0,True,0.6653207,0.6653207,0.33417645,0.0005028533,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,2,21,1,0.083333,0.5,10.9,77.0,0.0,laborable,0.0,0.0,0.0,2022-11,6,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-13 01:00:00,10,1,0,True,0.9521807,0.9521807,0.047469642,0.0003496877,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,6,16,0,0.25,0.55,12.2,87.0,0.0,domingo,-4.0,8.0,4.0,2022-11,1,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-17 18:00:00,10,1,0,True,0.75543225,0.75543225,0.24420893,0.00035886376,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,4,18,0,0.166667,2.38,15.9,78.0,0.0,laborable,1.0,2.0,3.0,2022-11,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-18 00:00:00,10,1,0,True,0.9924677,0.9924677,0.0072611733,0.0002710629,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,8,15,0,0.333333,0.7,12.2,87.0,0.0,laborable,-1.0,2.0,1.0,2022-11,0,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-18 15:00:00,10,1,0,True,0.8291491,0.8291491,0.17059536,0.00025551257,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,4,18,0,0.166667,2.415,14.3,50.0,0.0,laborable,0.0,1.0,1.0,2022-11,15,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-19 00:00:00,10,1,0,True,0.8224617,0.8224617,0.17718929,0.00034898496,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,4,19,0,0.166667,2.115,8.3,68.0,0.0,sabado,0.0,3.0,3.0,2022-11,0,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-20 04:00:00,10,1,0,True,0.82029957,0.82029957,0.17947628,0.00022413542,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,3,20,0,0.125,0.68,7.9,75.0,0.0,domingo,0.0,0.0,0.0,2022-11,4,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-21 09:00:00,10,1,0,True,0.89870715,0.89870715,0.100147866,0.0011450229,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,7,16,1,0.291667,2.01,12.0,92.0,0.0,laborable,-3.0,5.0,2.0,2022-11,9,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-22 02:00:00,10,1,0,True,0.8224934,0.8224934,0.1772684,0.00023829384,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,3,19,0,0.125,1.845,6.6,65.0,0.0,laborable,0.0,0.0,0.0,2022-11,2,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-22 07:00:00,10,1,0,True,0.7367849,0.7367849,0.26285306,0.00036204566,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,4,18,0,0.166667,1.365,6.6,65.0,0.0,laborable,1.0,0.0,1.0,2022-11,7,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-23 14:00:00,10,1,0,True,0.89724565,0.89724565,0.102422744,0.0003315713,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,5,19,0,0.208333,2.23,16.2,83.0,0.0,laborable,1.0,3.0,4.0,2022-11,14,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-23 18:00:00,10,1,0,True,0.8224617,0.8224617,0.1770873,0.00045096007,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,5,18,0,0.208333,1.03,16.2,80.0,0.0,laborable,-3.0,3.0,0.0,2022-11,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-26 18:00:00,10,2,0,True,0.8815363,0.8815363,0.0013870966,0.11707653,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,18,3,0,0.75,0.505,12.5,57.0,0.0,sabado,-2.0,6.0,4.0,2022-11,18,False,True,True,riesgo_saturacion,estable
xgboost_refined,2022-11-27 04:00:00,10,1,0,True,0.6474624,0.6474624,0.35202688,0.0005106493,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,4,16,0,0.166667,0.515,4.9,84.0,0.0,domingo,-2.0,5.0,3.0,2022-11,4,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-29 09:00:00,10,1,0,True,0.73185414,0.73185414,0.26778316,0.00036265407,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,3,19,0,0.125,0.54,3.4,90.0,0.0,laborable,1.0,6.0,7.0,2022-11,9,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-29 16:00:00,10,1,0,True,0.9422493,0.9422493,0.057407703,0.0003430436,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,6,16,0,0.25,0.71,14.0,46.0,0.0,laborable,1.0,0.0,1.0,2022-11,16,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-30 14:00:00,10,1,0,True,0.84289193,0.84289193,0.15680212,0.00030594977,9,Plaza de San Miguel,Plaza de San Miguel nº 9,40.4156057,-3.7095084,24,4,17,0,0.166667,0.835,12.2,56.0,0.0,laborable,0.0,2.0,2.0,2022-11,14,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-02 09:00:00,100,2,0,True,0.93580383,0.93580383,0.002101915,0.06209433,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,15,7,1,0.625,0.575,12.0,82.0,0.0,laborable,5.0,1.0,6.0,2022-11,9,False,True,True,riesgo_saturacion,estable
xgboost_refined,2022-11-03 01:00:00,100,1,0,True,0.6213949,0.6213949,0.3783212,0.00028388575,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,3,21,0,0.125,0.505,14.4,74.0,0.0,laborable,-1.0,4.0,3.0,2022-11,1,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-03 21:00:00,100,1,0,True,0.5503635,0.5503635,0.44917968,0.00045686273,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,3,21,0,0.125,1.415,12.2,91.0,0.02,laborable,-3.0,9.0,6.0,2022-11,21,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-04 10:00:00,100,2,0,True,0.7663007,0.7663007,0.0017711793,0.23192815,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,18,6,0,0.75,0.84,11.0,62.0,0.0,laborable,11.0,0.0,11.0,2022-11,10,False,True,True,riesgo_saturacion,estable
xgboost_refined,2022-11-05 01:00:00,100,1,0,True,0.5120783,0.5120783,0.48763186,0.0002898477,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,3,20,0,0.125,0.52,8.4,71.0,0.0,sabado,-1.0,2.0,1.0,2022-11,1,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-05 09:00:00,100,1,0,True,0.5070537,0.5070537,0.49222258,0.00072376756,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,2,21,0,0.083333,0.635,5.7,78.0,0.0,sabado,0.0,0.0,0.0,2022-11,9,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-06 01:00:00,100,1,0,True,0.736909,0.736909,0.26288489,0.00020612046,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,3,21,0,0.125,0.46,8.5,72.0,0.0,domingo,0.0,0.0,0.0,2022-11,1,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-07 08:00:00,100,2,0,True,0.9609765,0.9609765,0.008764259,0.030259252,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,9,11,3,0.375,0.495,7.6,81.0,0.0,laborable,1.0,0.0,1.0,2022-11,8,False,True,True,riesgo_saturacion,estable
xgboost_refined,2022-11-07 20:00:00,100,1,0,True,0.70810044,0.70810044,0.2915063,0.00039328742,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,4,19,0,0.166667,0.49,14.7,60.0,0.0,laborable,-5.0,10.0,5.0,2022-11,20,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-10 09:00:00,100,2,0,True,0.7028492,0.7028492,0.0011390088,0.29601175,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,17,6,0,0.708333,0.505,7.0,92.0,0.0,laborable,5.0,0.0,5.0,2022-11,9,False,True,True,riesgo_saturacion,estable
xgboost_refined,2022-11-10 20:00:00,100,1,0,True,0.73358464,0.73358464,0.2660916,0.00032372947,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,4,20,0,0.166667,0.485,13.2,70.0,0.0,laborable,-5.0,9.0,4.0,2022-11,20,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-11 18:00:00,100,1,0,True,0.85060966,0.85060966,0.14898637,0.00040399563,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,5,18,0,0.208333,0.6,14.7,75.0,0.0,laborable,0.0,2.0,2.0,2022-11,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-13 17:00:00,100,1,0,True,0.5469466,0.5469466,0.45277846,0.00027496676,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,3,20,0,0.125,0.765,19.1,58.0,0.0,domingo,-2.0,4.0,2.0,2022-11,17,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-13 19:00:00,100,1,0,True,0.59394425,0.59394425,0.40573242,0.00032333587,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,3,20,0,0.125,0.485,15.2,74.0,0.0,domingo,0.0,4.0,4.0,2022-11,19,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-14 11:00:00,100,2,0,True,0.6357876,0.6357876,0.0010759343,0.36313647,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,20,3,0,0.833333,0.69,12.1,87.0,0.0,laborable,1.0,0.0,1.0,2022-11,11,False,True,True,riesgo_saturacion,estable
xgboost_refined,2022-11-16 09:00:00,100,2,0,True,0.80008894,0.80008894,0.001949199,0.19796179,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,16,8,0,0.666667,1.38,10.6,93.0,0.0,laborable,7.0,0.0,7.0,2022-11,9,False,True,True,riesgo_saturacion,estable
xgboost_refined,2022-11-17 09:00:00,100,2,0,True,0.5157126,0.5157126,0.0011294472,0.48315796,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,19,5,0,0.791667,2.1,13.5,96.0,0.0,laborable,5.0,0.0,5.0,2022-11,9,False,True,True,riesgo_saturacion,estable
xgboost_refined,2022-11-20 21:00:00,100,1,0,True,0.8480433,0.8480433,0.15171963,0.00023704546,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,4,19,0,0.166667,1.02,11.1,86.0,0.0,domingo,0.0,0.0,0.0,2022-11,21,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-26 02:00:00,100,1,0,True,0.6857552,0.6857552,0.3139842,0.00026059686,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,3,21,0,0.125,0.545,6.2,77.0,0.0,sabado,-1.0,2.0,1.0,2022-11,2,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-27 01:00:00,100,1,0,True,0.78908443,0.78908443,0.21066669,0.0002488619,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,3,20,0,0.125,0.465,6.1,82.0,0.0,domingo,0.0,0.0,0.0,2022-11,1,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-28 11:00:00,100,2,0,True,0.7486288,0.7486288,0.0011228377,0.25024834,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,20,3,0,0.833333,1.08,9.2,60.0,0.0,laborable,2.0,0.0,2.0,2022-11,11,False,True,True,riesgo_saturacion,estable
xgboost_refined,2022-11-30 19:00:00,100,1,0,True,0.6853998,0.6853998,0.3139938,0.00060642895,95,Villanueva,Calle Claudio Coello nº 109,40.4226584,-3.6870548,24,5,19,0,0.208333,0.515,10.4,61.0,0.0,laborable,-1.0,3.0,2.0,2022-11,19,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-03 23:00:00,101,1,0,True,0.65987587,0.65987587,0.33987352,0.00025062775,96,Castelló,Calle Alcalá nº 111,40.422064,-3.6821793,27,3,24,0,0.111111,1.34,12.4,90.0,0.0,laborable,0.0,0.0,0.0,2022-11,23,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-07 19:00:00,101,1,0,True,0.9121827,0.9121827,0.08765166,0.00016567834,96,Castelló,Calle Alcalá nº 111,40.422064,-3.6821793,27,5,21,0,0.185185,0.51,16.1,54.0,0.0,laborable,1.0,0.0,1.0,2022-11,19,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-07 23:00:00,101,1,0,True,0.83749133,0.83749133,0.16230874,0.00019991405,96,Castelló,Calle Alcalá nº 111,40.422064,-3.6821793,27,4,22,0,0.148148,0.485,13.1,70.0,0.0,laborable,0.0,1.0,1.0,2022-11,23,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-08 19:00:00,101,1,0,True,0.570458,0.570458,0.42924416,0.00029786277,96,Castelló,Calle Alcalá nº 111,40.422064,-3.6821793,27,3,22,0,0.111111,0.855,15.5,75.0,0.0,laborable,1.0,2.0,3.0,2022-11,19,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-09 01:00:00,101,1,0,True,0.8793732,0.8793732,0.12040421,0.00022259355,96,Castelló,Calle Alcalá nº 111,40.422064,-3.6821793,27,3,23,0,0.111111,0.86,13.3,95.0,0.38,festivo,0.0,0.0,0.0,2022-11,1,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-09 19:00:00,101,1,0,True,0.71230733,0.71230733,0.28748068,0.00021195957,96,Castelló,Calle Alcalá nº 111,40.422064,-3.6821793,27,4,22,0,0.148148,0.54,13.0,83.0,0.0,festivo,0.0,2.0,2.0,2022-11,19,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-10 00:00:00,101,1,0,True,0.7278983,0.7278983,0.2718288,0.00027287504,96,Castelló,Calle Alcalá nº 111,40.422064,-3.6821793,27,3,23,0,0.111111,0.505,10.2,92.0,0.0,laborable,-1.0,5.0,4.0,2022-11,0,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-12 00:00:00,101,1,0,True,0.85536003,0.85536003,0.14445217,0.00018780546,96,Castelló,Calle Alcalá nº 111,40.422064,-3.6821793,27,4,22,0,0.148148,1.04,13.7,75.0,0.0,sabado,0.0,0.0,0.0,2022-11,0,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-15 14:00:00,101,1,0,True,0.7640841,0.7640841,0.23571423,0.00020165327,96,Castelló,Calle Alcalá nº 111,40.422064,-3.6821793,27,4,22,0,0.148148,2.52,15.4,72.0,0.0,laborable,-2.0,2.0,0.0,2022-11,14,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-17 18:00:00,101,1,0,True,0.97633433,0.97633433,0.023415435,0.00025017932,96,Castelló,Calle Alcalá nº 111,40.422064,-3.6821793,27,7,20,0,0.259259,2.38,15.9,78.0,0.0,laborable,-4.0,4.0,0.0,2022-11,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-17 21:00:00,101,1,0,True,0.77814734,0.77814734,0.22165039,0.00020228002,96,Castelló,Calle Alcalá nº 111,40.422064,-3.6821793,27,4,22,0,0.148148,1.21,13.95,77.0,0.0,laborable,1.0,0.0,1.0,2022-11,21,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-18 13:00:00,101,1,0,True,0.7079843,0.7079843,0.29174706,0.0002686061,96,Castelló,Calle Alcalá nº 111,40.422064,-3.6821793,27,4,23,0,0.148148,2.65,13.7,59.0,0.0,laborable,0.0,5.0,5.0,2022-11,13,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-19 00:00:00,101,1,0,True,0.84719586,0.84719586,0.15262027,0.00018389788,96,Castelló,Calle Alcalá nº 111,40.422064,-3.6821793,27,4,23,0,0.148148,2.115,8.3,68.0,0.0,sabado,0.0,0.0,0.0,2022-11,0,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-25 22:00:00,101,1,0,True,0.983232,0.983232,0.01664368,0.00012433554,96,Castelló,Calle Alcalá nº 111,40.422064,-3.6821793,27,6,21,0,0.222222,0.555,8.9,67.0,0.0,laborable,0.0,0.0,0.0,2022-11,22,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-29 22:00:00,101,1,0,True,0.7394056,0.7394056,0.26035324,0.00024116764,96,Castelló,Calle Alcalá nº 111,40.422064,-3.6821793,27,3,23,0,0.111111,0.495,7.6,72.0,0.0,laborable,-1.0,3.0,2.0,2022-11,22,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-30 20:00:00,101,1,0,True,0.84088737,0.84088737,0.15896113,0.0001515511,96,Castelló,Calle Alcalá nº 111,40.422064,-3.6821793,27,5,21,0,0.185185,0.485,10.2,65.0,0.0,laborable,0.0,3.0,3.0,2022-11,20,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-02 07:00:00,102,1,0,True,0.6522832,0.6522832,0.3474774,0.00023938225,97,Alcalá,Avenida de Menéndez Pelayo nº 3,40.4222969,-3.6805189,27,3,23,0,0.111111,0.48,11.4,82.0,0.0,laborable,-1.0,1.0,0.0,2022-11,7,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-03 22:00:00,102,1,0,True,0.8688589,0.8688589,0.13095538,0.00018576939,97,Alcalá,Avenida de Menéndez Pelayo nº 3,40.4222969,-3.6805189,27,5,22,0,0.185185,1.325,12.3,90.0,0.0,laborable,0.0,5.0,5.0,2022-11,22,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-04 17:00:00,102,1,0,True,0.88829845,0.88829845,0.111408554,0.00029305587,97,Alcalá,Avenida de Menéndez Pelayo nº 3,40.4222969,-3.6805189,27,6,20,0,0.222222,0.93,17.5,36.0,0.0,laborable,-1.0,5.0,4.0,2022-11,17,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-04 19:00:00,102,1,0,True,0.528054,0.528054,0.47170866,0.00023737275,97,Alcalá,Avenida de Menéndez Pelayo nº 3,40.4222969,-3.6805189,27,3,23,0,0.111111,0.83,13.9,44.0,0.0,laborable,-1.0,2.0,1.0,2022-11,19,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-07 22:00:00,102,1,0,True,0.7390256,0.7390256,0.26073754,0.00023688408,97,Alcalá,Avenida de Menéndez Pelayo nº 3,40.4222969,-3.6805189,27,3,24,0,0.111111,0.49,13.2,69.0,0.0,laborable,0.0,1.0,1.0,2022-11,22,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-08 20:00:00,102,1,0,True,0.91979927,0.91979927,0.0797548,0.0004459039,97,Alcalá,Avenida de Menéndez Pelayo nº 3,40.4222969,-3.6805189,27,6,20,1,0.222222,0.66,15.2,76.0,0.0,laborable,0.0,6.0,6.0,2022-11,20,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-09 22:00:00,102,1,0,True,0.70814645,0.70814645,0.2916412,0.00021234233,97,Alcalá,Avenida de Menéndez Pelayo nº 3,40.4222969,-3.6805189,27,4,22,0,0.148148,0.52,11.1,91.0,0.0,festivo,1.0,0.0,1.0,2022-11,22,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-10 17:00:00,102,1,0,True,0.7299179,0.7299179,0.26985422,0.00022794654,97,Alcalá,Avenida de Menéndez Pelayo nº 3,40.4222969,-3.6805189,27,4,23,0,0.148148,0.795,19.1,44.0,0.0,laborable,-2.0,4.0,2.0,2022-11,17,True,False,True,riesgo_vaciado,estable
